CLIENTNUM,Cluster_Cliente,Probabilidad_Churn,Prediccion_Final,Estrategia_Asignada
804359133,0,0.0032023577436205352,0,Sin Acción (Cliente Estable)
713308683,0,0.03289916814192847,0,Sin Acción (Cliente Estable)
788780958,3,0.10024287245423955,0,Sin Acción (Cliente Estable)
717354558,0,0.9167002426573888,1,REACCIÓN BALANCEADA: Punto de Equilibrio
798473808,3,0.08178652882468739,0,Sin Acción (Cliente Estable)
712372158,2,0.003943052474393444,0,Sin Acción (Cliente Estable)
715192308,2,0.0044368100946445355,0,Sin Acción (Cliente Estable)
708813033,0,0.0040801031010301945,0,Sin Acción (Cliente Estable)
714639783,3,0.9739477449790204,1,CAMPAÑA MASIVA: Red de Arrastre
709311633,2,0.10064800157204104,0,Sin Acción (Cliente Estable)
709470858,2,0.013674133273073256,0,Sin Acción (Cliente Estable)
717292758,3,0.4247359030677549,1,CAMPAÑA MASIVA: Red de Arrastre
779241783,0,0.003585338500860975,0,Sin Acción (Cliente Estable)
715205358,0,0.004143464051967409,0,Sin Acción (Cliente Estable)
778871508,0,0.0018241750660830133,0,Sin Acción (Cliente Estable)
779462433,0,0.04037798831235109,0,Sin Acción (Cliente Estable)
710147958,2,0.006523454678042284,0,Sin Acción (Cliente Estable)
709864833,0,0.004736265296163223,0,Sin Acción (Cliente Estable)
778868958,0,0.8587040573056689,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717276708,0,0.01871104617862688,0,Sin Acción (Cliente Estable)
710004933,0,0.004330103647498224,0,Sin Acción (Cliente Estable)
753606108,3,0.2662358702690565,1,CAMPAÑA MASIVA: Red de Arrastre
710940183,3,0.8184272785125163,1,CAMPAÑA MASIVA: Red de Arrastre
718927533,2,0.014046668150230894,0,Sin Acción (Cliente Estable)
719337408,3,0.06830092834494866,0,Sin Acción (Cliente Estable)
772308408,3,0.3919760305584717,1,CAMPAÑA MASIVA: Red de Arrastre
712981383,0,0.013476421906351973,0,Sin Acción (Cliente Estable)
790099758,3,0.16626092069317222,1,CAMPAÑA MASIVA: Red de Arrastre
709547658,3,0.7309184700234083,1,CAMPAÑA MASIVA: Red de Arrastre
778770783,2,0.05595080484259026,0,Sin Acción (Cliente Estable)
713134458,3,0.45682073979558385,1,CAMPAÑA MASIVA: Red de Arrastre
712159083,3,0.9875218742142833,1,CAMPAÑA MASIVA: Red de Arrastre
713639958,3,0.010360745204460349,0,Sin Acción (Cliente Estable)
771180033,0,0.003957997720531179,0,Sin Acción (Cliente Estable)
717916758,0,0.010037789808681863,0,Sin Acción (Cliente Estable)
711089733,3,0.2790467267471131,1,CAMPAÑA MASIVA: Red de Arrastre
716988633,3,0.017284817215263145,0,Sin Acción (Cliente Estable)
779031033,0,0.005211804142662349,0,Sin Acción (Cliente Estable)
716302383,0,0.007115329215929736,0,Sin Acción (Cliente Estable)
718281408,0,0.0033451602774025105,0,Sin Acción (Cliente Estable)
721333233,2,0.004035703838828378,0,Sin Acción (Cliente Estable)
794496033,2,0.005896305773483106,0,Sin Acción (Cliente Estable)
710519433,0,0.02359040446626694,0,Sin Acción (Cliente Estable)
814995933,0,0.014065916473606853,0,Sin Acción (Cliente Estable)
721469433,0,0.0038838393216435105,0,Sin Acción (Cliente Estable)
788386908,2,0.013267613963316556,0,Sin Acción (Cliente Estable)
717198633,0,0.007117322648161467,0,Sin Acción (Cliente Estable)
767695083,3,0.4624802981008273,1,CAMPAÑA MASIVA: Red de Arrastre
711791583,3,0.9803002795794967,1,CAMPAÑA MASIVA: Red de Arrastre
712315683,0,0.7663797494008333,1,REACCIÓN BALANCEADA: Punto de Equilibrio
710038008,3,0.030087951815710057,0,Sin Acción (Cliente Estable)
789129033,3,0.024281469043414758,0,Sin Acción (Cliente Estable)
718349058,2,0.01323621935571041,0,Sin Acción (Cliente Estable)
789842283,3,0.9841636174872713,1,CAMPAÑA MASIVA: Red de Arrastre
714513033,3,0.01719152648875517,0,Sin Acción (Cliente Estable)
714717483,2,0.012603834115142034,0,Sin Acción (Cliente Estable)
714900408,3,0.11926599125370592,1,CAMPAÑA MASIVA: Red de Arrastre
719418933,3,0.9886023025220176,1,CAMPAÑA MASIVA: Red de Arrastre
720115683,2,0.008006353512889553,0,Sin Acción (Cliente Estable)
779504058,0,0.0034481415390996985,0,Sin Acción (Cliente Estable)
795979833,3,0.02530248774355256,0,Sin Acción (Cliente Estable)
717392358,2,0.0065132895161739346,0,Sin Acción (Cliente Estable)
718640508,0,0.006796879203584706,0,Sin Acción (Cliente Estable)
803366358,0,0.003581522493665938,0,Sin Acción (Cliente Estable)
709230708,0,0.03778100607268492,0,Sin Acción (Cliente Estable)
781794708,2,0.9029797071477694,1,REACCIÓN BALANCEADA: Punto de Equilibrio
801383808,2,0.0051198037663410835,0,Sin Acción (Cliente Estable)
710677608,2,0.0028781031948762774,0,Sin Acción (Cliente Estable)
708217758,0,0.002652529093409212,0,Sin Acción (Cliente Estable)
714272658,0,0.9739574952801248,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717469158,2,0.0029506103350860446,0,Sin Acción (Cliente Estable)
711864783,0,0.008319195060421452,0,Sin Acción (Cliente Estable)
719407983,0,0.0047958167962245096,0,Sin Acción (Cliente Estable)
710665533,2,0.005737998329395223,0,Sin Acción (Cliente Estable)
716804283,2,0.011997770710715462,0,Sin Acción (Cliente Estable)
767294658,3,0.9893222216784998,1,CAMPAÑA MASIVA: Red de Arrastre
709122483,0,0.005641012222523484,0,Sin Acción (Cliente Estable)
708241233,3,0.9860815272287892,1,CAMPAÑA MASIVA: Red de Arrastre
717860358,0,0.12003257076285241,0,Sin Acción (Cliente Estable)
789337233,0,0.009548298505292133,0,Sin Acción (Cliente Estable)
720902133,3,0.6146247992406773,1,CAMPAÑA MASIVA: Red de Arrastre
721043058,0,0.0032396632323522605,0,Sin Acción (Cliente Estable)
711870333,2,0.003863637891382283,0,Sin Acción (Cliente Estable)
708398283,3,0.006484604189033537,0,Sin Acción (Cliente Estable)
715878183,2,0.02580743394972883,0,Sin Acción (Cliente Estable)
719451483,0,0.0040649622728720575,0,Sin Acción (Cliente Estable)
709110633,2,0.005443072395966243,0,Sin Acción (Cliente Estable)
721059033,0,0.011960069623085904,0,Sin Acción (Cliente Estable)
779912283,3,0.010160312939789194,0,Sin Acción (Cliente Estable)
717701733,0,0.0032057712915748195,0,Sin Acción (Cliente Estable)
709913733,0,0.002205506364983869,0,Sin Acción (Cliente Estable)
718768158,3,0.12658858622091002,1,CAMPAÑA MASIVA: Red de Arrastre
721375308,2,0.006869985735049266,0,Sin Acción (Cliente Estable)
711374283,2,0.002889957719020387,0,Sin Acción (Cliente Estable)
822893133,2,0.027603606938790996,0,Sin Acción (Cliente Estable)
778465533,3,0.15496542663997517,1,CAMPAÑA MASIVA: Red de Arrastre
712138983,0,0.01489812008954536,0,Sin Acción (Cliente Estable)
716920908,0,0.0018409616668135197,0,Sin Acción (Cliente Estable)
708095133,2,0.016367731106511775,0,Sin Acción (Cliente Estable)
711195558,0,0.0054963431968611046,0,Sin Acción (Cliente Estable)
772735758,0,0.00873234279721128,0,Sin Acción (Cliente Estable)
712024908,0,0.00412007585003608,0,Sin Acción (Cliente Estable)
778239933,0,0.0024378537836807794,0,Sin Acción (Cliente Estable)
714893733,2,0.006835592902942835,0,Sin Acción (Cliente Estable)
754886958,3,0.004728093293857557,0,Sin Acción (Cliente Estable)
710104908,0,0.006660466615098551,0,Sin Acción (Cliente Estable)
710558883,2,0.004641387396413469,0,Sin Acción (Cliente Estable)
713827383,0,0.038924620134988736,0,Sin Acción (Cliente Estable)
720267033,0,0.01069751458837197,0,Sin Acción (Cliente Estable)
712049208,0,0.013793245716419733,0,Sin Acción (Cliente Estable)
708688608,0,0.002638496393991354,0,Sin Acción (Cliente Estable)
716223708,3,0.8755343839847596,1,CAMPAÑA MASIVA: Red de Arrastre
713217858,3,0.22506546917184184,1,CAMPAÑA MASIVA: Red de Arrastre
819352983,2,0.007627354494519351,0,Sin Acción (Cliente Estable)
711019308,0,0.0021586777065394974,0,Sin Acción (Cliente Estable)
768600558,0,0.00972057754679591,0,Sin Acción (Cliente Estable)
710202783,0,0.034997174926431,0,Sin Acción (Cliente Estable)
712899333,3,0.08975804521457398,0,Sin Acción (Cliente Estable)
767036433,3,0.005140750523093237,0,Sin Acción (Cliente Estable)
793473033,0,0.03265773236974558,0,Sin Acción (Cliente Estable)
721232058,2,0.009628231681874738,0,Sin Acción (Cliente Estable)
719443683,2,0.40846225336536257,1,REACCIÓN BALANCEADA: Punto de Equilibrio
715449333,0,0.011588471646756929,0,Sin Acción (Cliente Estable)
717998058,0,0.029611245458846948,0,Sin Acción (Cliente Estable)
779610033,3,0.5167426306885312,1,CAMPAÑA MASIVA: Red de Arrastre
827332983,2,0.004121222030548812,0,Sin Acción (Cliente Estable)
721183983,2,0.028565885631659488,0,Sin Acción (Cliente Estable)
718426533,3,0.01566641600493,0,Sin Acción (Cliente Estable)
710698233,3,0.0030832718814232415,0,Sin Acción (Cliente Estable)
780253533,0,0.001504025072473782,0,Sin Acción (Cliente Estable)
793581933,2,0.01899334872445349,0,Sin Acción (Cliente Estable)
719229708,3,0.02533868730832387,0,Sin Acción (Cliente Estable)
715158483,0,0.007511217579767044,0,Sin Acción (Cliente Estable)
809296308,2,0.004551202636452623,0,Sin Acción (Cliente Estable)
778176108,3,0.005142703563069493,0,Sin Acción (Cliente Estable)
796532958,0,0.003565474129927933,0,Sin Acción (Cliente Estable)
709345008,3,0.9878960019590979,1,CAMPAÑA MASIVA: Red de Arrastre
717049533,3,0.005947141023758914,0,Sin Acción (Cliente Estable)
719366358,0,0.005272492970211678,0,Sin Acción (Cliente Estable)
721417233,3,0.9840254509453988,1,CAMPAÑA MASIVA: Red de Arrastre
711622683,3,0.00946901636369092,0,Sin Acción (Cliente Estable)
714578283,3,0.017810468669220657,0,Sin Acción (Cliente Estable)
769574883,0,0.4056878141823984,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717643608,2,0.08756460871308838,0,Sin Acción (Cliente Estable)
709198158,0,0.014930606953812634,0,Sin Acción (Cliente Estable)
712419708,0,0.009831424479330999,0,Sin Acción (Cliente Estable)
709103358,3,0.04913424633702465,0,Sin Acción (Cliente Estable)
716966808,3,0.022413399092298825,0,Sin Acción (Cliente Estable)
772264383,3,0.03185660110257279,0,Sin Acción (Cliente Estable)
721057758,3,0.012917653286830958,0,Sin Acción (Cliente Estable)
769137108,3,0.9861047811737306,1,CAMPAÑA MASIVA: Red de Arrastre
717640083,3,0.9822623732935964,1,CAMPAÑA MASIVA: Red de Arrastre
716445783,2,0.01716698294677394,0,Sin Acción (Cliente Estable)
708579633,2,0.024661161157546293,0,Sin Acción (Cliente Estable)
718715583,0,0.014167299497615441,0,Sin Acción (Cliente Estable)
778686408,2,0.007576173446430315,0,Sin Acción (Cliente Estable)
715015683,0,0.01182867320806611,0,Sin Acción (Cliente Estable)
805254708,2,0.002820017666823233,0,Sin Acción (Cliente Estable)
710462433,2,0.004830812249575819,0,Sin Acción (Cliente Estable)
721342383,2,0.01020044489469638,0,Sin Acción (Cliente Estable)
720179883,3,0.11269306897768035,1,CAMPAÑA MASIVA: Red de Arrastre
794977533,3,0.9648111383396959,1,CAMPAÑA MASIVA: Red de Arrastre
779445108,0,0.019295225414667435,0,Sin Acción (Cliente Estable)
718193958,0,0.00513058430935778,0,Sin Acción (Cliente Estable)
710955633,0,0.0024585069654760976,0,Sin Acción (Cliente Estable)
716149383,3,0.016625322511459862,0,Sin Acción (Cliente Estable)
752604633,3,0.9878425013579699,1,CAMPAÑA MASIVA: Red de Arrastre
713889933,3,0.07443400325003421,0,Sin Acción (Cliente Estable)
709446783,0,0.025960287370772016,0,Sin Acción (Cliente Estable)
789115833,3,0.010793132301199798,0,Sin Acción (Cliente Estable)
711242058,0,0.9641921577709159,1,REACCIÓN BALANCEADA: Punto de Equilibrio
787623858,2,0.007600074657741371,0,Sin Acción (Cliente Estable)
709040508,2,0.010483868665196726,0,Sin Acción (Cliente Estable)
708864708,2,0.016400043396053034,0,Sin Acción (Cliente Estable)
717758583,0,0.0041769231529955085,0,Sin Acción (Cliente Estable)
715416633,3,0.005547676576159929,0,Sin Acción (Cliente Estable)
717956283,0,0.004513094156159408,0,Sin Acción (Cliente Estable)
721379433,3,0.09451044130071394,0,Sin Acción (Cliente Estable)
712027683,3,0.007670920672865281,0,Sin Acción (Cliente Estable)
716027208,2,0.02001800539068616,0,Sin Acción (Cliente Estable)
720475233,0,0.006458726045444651,0,Sin Acción (Cliente Estable)
712275108,0,0.0073675968171520775,0,Sin Acción (Cliente Estable)
718121658,3,0.9612887627199408,1,CAMPAÑA MASIVA: Red de Arrastre
711593808,3,0.9840219097749,1,CAMPAÑA MASIVA: Red de Arrastre
716222808,0,0.002403433874705884,0,Sin Acción (Cliente Estable)
718731183,3,0.9497105217818675,1,CAMPAÑA MASIVA: Red de Arrastre
788779008,0,0.0034903875055268293,0,Sin Acción (Cliente Estable)
710404533,0,0.05434130172870213,0,Sin Acción (Cliente Estable)
711173058,0,0.0021426599751246857,0,Sin Acción (Cliente Estable)
715383108,2,0.007177753018064841,0,Sin Acción (Cliente Estable)
711697158,0,0.004478270997390283,0,Sin Acción (Cliente Estable)
709186983,0,0.008825774972148922,0,Sin Acción (Cliente Estable)
808964433,3,0.004731971484085903,0,Sin Acción (Cliente Estable)
711948333,3,0.009442804423859346,0,Sin Acción (Cliente Estable)
710541858,3,0.00225603762916756,0,Sin Acción (Cliente Estable)
713865333,3,0.9548331178457236,1,CAMPAÑA MASIVA: Red de Arrastre
797707008,3,0.9168881921514689,1,CAMPAÑA MASIVA: Red de Arrastre
713490483,2,0.054614483965581356,0,Sin Acción (Cliente Estable)
720370533,3,0.9748212197899379,1,CAMPAÑA MASIVA: Red de Arrastre
779743908,3,0.24873566286486776,1,CAMPAÑA MASIVA: Red de Arrastre
718675158,3,0.8280543271603715,1,CAMPAÑA MASIVA: Red de Arrastre
710784333,2,0.0026209404540385875,0,Sin Acción (Cliente Estable)
816596583,3,0.018366914188599884,0,Sin Acción (Cliente Estable)
717517758,0,0.018060912776444126,0,Sin Acción (Cliente Estable)
712880283,3,0.005350567788027649,0,Sin Acción (Cliente Estable)
753226158,0,0.004267867936813459,0,Sin Acción (Cliente Estable)
720605808,3,0.9880951982180985,1,CAMPAÑA MASIVA: Red de Arrastre
758317233,0,0.028407898377884155,0,Sin Acción (Cliente Estable)
711028308,3,0.09977694795308491,0,Sin Acción (Cliente Estable)
814852533,2,0.005929061168660983,0,Sin Acción (Cliente Estable)
711526533,2,0.005094666258029865,0,Sin Acción (Cliente Estable)
804403908,2,0.06834241318127605,0,Sin Acción (Cliente Estable)
716999883,3,0.0032995570863100835,0,Sin Acción (Cliente Estable)
716452083,0,0.009156128853306095,0,Sin Acción (Cliente Estable)
787599258,3,0.004307198939888393,0,Sin Acción (Cliente Estable)
714495258,3,0.07021445137126354,0,Sin Acción (Cliente Estable)
717713283,3,0.011382847096758924,0,Sin Acción (Cliente Estable)
789317883,2,0.004875854268321502,0,Sin Acción (Cliente Estable)
714500883,2,0.11018645667673181,0,Sin Acción (Cliente Estable)
789467508,0,0.0046133703953080306,0,Sin Acción (Cliente Estable)
710317758,3,0.006020757963268334,0,Sin Acción (Cliente Estable)
711231558,0,0.0035785687183228316,0,Sin Acción (Cliente Estable)
716829483,0,0.005025703518355632,0,Sin Acción (Cliente Estable)
779713608,0,0.0024109555086273184,0,Sin Acción (Cliente Estable)
711628458,3,0.0068455921470813525,0,Sin Acción (Cliente Estable)
718943508,0,0.02358362576005361,0,Sin Acción (Cliente Estable)
770724558,3,0.9329468182282407,1,CAMPAÑA MASIVA: Red de Arrastre
783561558,3,0.05083905443947625,0,Sin Acción (Cliente Estable)
719309958,2,0.8508191361820814,1,REACCIÓN BALANCEADA: Punto de Equilibrio
788785083,0,0.0020432162082998,0,Sin Acción (Cliente Estable)
780481308,3,0.022364186662537325,0,Sin Acción (Cliente Estable)
711757383,3,0.6303869573321657,1,CAMPAÑA MASIVA: Red de Arrastre
787550808,3,0.004439432514729186,0,Sin Acción (Cliente Estable)
779863533,3,0.02326965947799053,0,Sin Acción (Cliente Estable)
714529233,0,0.010398371980848236,0,Sin Acción (Cliente Estable)
708177333,0,0.007130984308008915,0,Sin Acción (Cliente Estable)
812019933,0,0.01703046933350371,0,Sin Acción (Cliente Estable)
708557358,2,0.031098956803522437,0,Sin Acción (Cliente Estable)
713580633,3,0.025948925471820237,0,Sin Acción (Cliente Estable)
711466533,3,0.10350435195131523,0,Sin Acción (Cliente Estable)
802276683,0,0.008790718307020981,0,Sin Acción (Cliente Estable)
780913308,0,0.016552509172553645,0,Sin Acción (Cliente Estable)
808897683,2,0.8658365375115019,1,REACCIÓN BALANCEADA: Punto de Equilibrio
719428308,0,0.004395800191380135,0,Sin Acción (Cliente Estable)
713010483,0,0.004952242262649422,0,Sin Acción (Cliente Estable)
717006333,0,0.023847268233032723,0,Sin Acción (Cliente Estable)
787621158,3,0.06439471576217279,0,Sin Acción (Cliente Estable)
716924058,3,0.02384422291377065,0,Sin Acción (Cliente Estable)
720916683,3,0.008330862780694621,0,Sin Acción (Cliente Estable)
720923658,3,0.03039899628220427,0,Sin Acción (Cliente Estable)
712710708,0,0.1528040403849515,1,REACCIÓN BALANCEADA: Punto de Equilibrio
718939083,3,0.9688853096700566,1,CAMPAÑA MASIVA: Red de Arrastre
779519058,2,0.024001492143594216,0,Sin Acción (Cliente Estable)
719085933,2,0.0024309910664121965,0,Sin Acción (Cliente Estable)
715124958,2,0.01255125505645227,0,Sin Acción (Cliente Estable)
712979133,2,0.9598888337904837,1,REACCIÓN BALANCEADA: Punto de Equilibrio
712006308,0,0.005377177220551612,0,Sin Acción (Cliente Estable)
710801133,0,0.002236354332449577,0,Sin Acción (Cliente Estable)
712490283,0,0.00652179532183342,0,Sin Acción (Cliente Estable)
720071583,3,0.915409677273955,1,CAMPAÑA MASIVA: Red de Arrastre
717958833,0,0.004768614855884639,0,Sin Acción (Cliente Estable)
812420358,3,0.9745715790758119,1,CAMPAÑA MASIVA: Red de Arrastre
712370208,2,0.010025946316058257,0,Sin Acción (Cliente Estable)
715940358,0,0.019246823618373737,0,Sin Acción (Cliente Estable)
715041333,0,0.13657246786961938,1,REACCIÓN BALANCEADA: Punto de Equilibrio
712797258,2,0.005719802247091129,0,Sin Acción (Cliente Estable)
769170558,3,0.04182924538709318,0,Sin Acción (Cliente Estable)
715884858,3,0.02606198020201092,0,Sin Acción (Cliente Estable)
796343058,3,0.08648846377130948,0,Sin Acción (Cliente Estable)
783910008,0,0.007586494660166192,0,Sin Acción (Cliente Estable)
718888308,2,0.016964263069656715,0,Sin Acción (Cliente Estable)
785114808,3,0.02345507177854355,0,Sin Acción (Cliente Estable)
709852908,3,0.2610506522651565,1,CAMPAÑA MASIVA: Red de Arrastre
823528833,0,0.0037671859952255575,0,Sin Acción (Cliente Estable)
719679858,0,0.025254011536939038,0,Sin Acción (Cliente Estable)
827108583,2,0.04702897219686306,0,Sin Acción (Cliente Estable)
787833333,3,0.004014336693724725,0,Sin Acción (Cliente Estable)
719781183,2,0.012363242329471318,0,Sin Acción (Cliente Estable)
710429358,0,0.009215622911673937,0,Sin Acción (Cliente Estable)
798792408,3,0.9793006070154119,1,CAMPAÑA MASIVA: Red de Arrastre
710280558,0,0.042396599659519606,0,Sin Acción (Cliente Estable)
809825358,0,0.013713031893781456,0,Sin Acción (Cliente Estable)
714451833,3,0.21235143561156514,1,CAMPAÑA MASIVA: Red de Arrastre
713943783,2,0.019628071830759562,0,Sin Acción (Cliente Estable)
