,Cluster_Cliente,Credit_Limit,Total_Trans_Amt,Probabilidad_Churn,Estrategia_Asignada,Prediccion_Final,Churn_Real
6178,0,4009.0,4506,0.0018867767914515032,Sin Acción (Cliente Estable),0,0
7831,0,3359.0,4871,0.0018825558963474728,Sin Acción (Cliente Estable),0,0
9430,1,3862.0,15282,0.0035998197661938234,Sin Acción (Cliente Estable),0,0
9720,1,3581.0,14637,0.002431010024031475,Sin Acción (Cliente Estable),0,0
1116,2,34516.0,1534,0.0030629234084492752,Sin Acción (Cliente Estable),0,0
213,0,11432.0,1374,0.03851526045824198,Sin Acción (Cliente Estable),0,0
9493,3,3699.0,7297,0.41611376097254243,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4591,3,1711.0,4496,0.0030846664945047577,Sin Acción (Cliente Estable),0,0
4523,0,3023.0,2477,0.9522088495422131,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
4310,3,5553.0,3744,0.027361645913987057,Sin Acción (Cliente Estable),0,0
7762,3,1461.0,4769,0.002250646874020204,Sin Acción (Cliente Estable),0,0
2275,2,15965.0,1619,0.011076016521042115,Sin Acción (Cliente Estable),0,0
3430,0,11880.0,1789,0.009860661942995013,Sin Acción (Cliente Estable),0,0
8713,2,19000.0,7664,0.2142668053592637,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
1914,3,4500.0,2439,0.11504219910820661,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
9930,1,3638.0,16469,0.004621722993395254,Sin Acción (Cliente Estable),0,0
9250,0,4668.0,8331,0.8276932588255237,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
4682,0,6465.0,4490,0.005600472768765884,Sin Acción (Cliente Estable),0,0
6405,0,2964.0,2327,0.483813554055584,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
3900,2,20783.0,3819,0.0015464694798523761,Sin Acción (Cliente Estable),0,0
8129,0,1438.3,5066,0.0017957742735846118,Sin Acción (Cliente Estable),0,0
1737,0,5764.0,1972,0.006669658634828473,Sin Acción (Cliente Estable),0,0
445,3,4589.0,1590,0.4624802981008273,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
1066,0,2174.0,2510,0.09856488535778142,Sin Acción (Cliente Estable),0,0
9555,1,4268.0,14351,0.0023051669610669482,Sin Acción (Cliente Estable),0,0
8589,0,6224.0,7693,0.18184702728375016,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
3223,0,1862.0,3520,0.002195256863199887,Sin Acción (Cliente Estable),0,0
8368,0,3367.0,5657,0.0029292095981584554,Sin Acción (Cliente Estable),0,0
6839,0,1666.0,2622,0.1618048133361258,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
992,0,2686.0,2057,0.027797112898400214,Sin Acción (Cliente Estable),0,0
1008,0,2917.0,2422,0.2322183607392448,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
2950,3,4210.0,4248,0.005440047195972713,Sin Acción (Cliente Estable),0,0
3389,0,2563.0,3774,0.0015786958837674084,Sin Acción (Cliente Estable),0,0
6254,0,2883.0,4244,0.04069902369016591,Sin Acción (Cliente Estable),0,0
610,3,15897.0,1405,0.0032995570863100835,Sin Acción (Cliente Estable),0,0
9447,1,32587.0,15958,0.005113527400429037,Sin Acción (Cliente Estable),0,0
10104,1,29663.0,14638,0.0023877575012947287,Sin Acción (Cliente Estable),0,0
4733,3,2173.0,2738,0.9811320941549269,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1526,2,32558.0,1440,0.009249309531591856,Sin Acción (Cliente Estable),0,0
3027,3,8519.0,3698,0.005261922024063549,Sin Acción (Cliente Estable),0,0
1112,0,2416.0,2372,0.4131141974433067,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
1869,0,2675.0,1959,0.01261300538882001,Sin Acción (Cliente Estable),0,0
99,0,5449.0,836,0.9456616424015153,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
10076,1,3946.0,14822,0.002921282055603091,Sin Acción (Cliente Estable),0,0
3060,2,34516.0,2686,0.06335032005815892,Sin Acción (Cliente Estable),0,0
9934,1,28174.0,16258,0.002576235941814552,Sin Acción (Cliente Estable),0,0
9217,1,7064.0,13791,0.004641133606661952,Sin Acción (Cliente Estable),0,0
3332,0,1931.0,2288,0.5802175593487338,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
7972,2,16835.0,4059,0.0017562436244909798,Sin Acción (Cliente Estable),0,0
8091,0,2655.0,2386,0.9758136228603186,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
949,0,3417.0,1641,0.01483757884507209,Sin Acción (Cliente Estable),0,0
4138,3,2488.0,4226,0.010142780197149044,Sin Acción (Cliente Estable),0,0
6334,3,4323.0,2451,0.9372260657256285,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3662,0,2283.0,4571,0.0026804416001993047,Sin Acción (Cliente Estable),0,0
2561,0,3401.0,1924,0.05772072856957057,Sin Acción (Cliente Estable),0,0
9654,1,13409.0,15573,0.002003012859018842,Sin Acción (Cliente Estable),0,0
690,3,13848.0,1773,0.012385859064429038,Sin Acción (Cliente Estable),0,0
9590,1,23981.0,15281,0.0020456296956481343,Sin Acción (Cliente Estable),0,0
1966,0,2462.0,2320,0.022725320031094565,Sin Acción (Cliente Estable),0,0
5203,3,6054.0,3998,0.001954898090225847,Sin Acción (Cliente Estable),0,0
9117,1,20176.0,8255,0.010483004316154291,Sin Acción (Cliente Estable),0,0
5962,3,6966.0,4855,0.004855524809680073,Sin Acción (Cliente Estable),0,0
3566,3,4798.0,4225,0.0023066391211664003,Sin Acción (Cliente Estable),0,0
4826,0,2942.0,4548,0.001561034528421365,Sin Acción (Cliente Estable),0,0
512,0,6385.0,1612,0.0021586777065394974,Sin Acción (Cliente Estable),0,0
3940,3,15142.0,2458,0.8677283911177117,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2342,3,8058.0,2774,0.01624965529617033,Sin Acción (Cliente Estable),0,0
7180,0,1780.0,4630,0.002015883300948112,Sin Acción (Cliente Estable),0,0
6814,0,1438.3,4824,0.0017374338279982793,Sin Acción (Cliente Estable),0,0
2635,0,6735.0,1249,0.004931193771370966,Sin Acción (Cliente Estable),0,0
8712,0,3256.0,7075,0.0029521951548509727,Sin Acción (Cliente Estable),0,0
9585,1,3243.0,15710,0.005241864405409004,Sin Acción (Cliente Estable),0,0
7834,0,2155.0,3781,0.004805294806406302,Sin Acción (Cliente Estable),0,0
5854,3,10600.0,4697,0.051477015144883,Sin Acción (Cliente Estable),0,0
752,0,4085.0,596,0.9695155056136393,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
2992,3,2664.0,3135,0.01849487611017309,Sin Acción (Cliente Estable),0,0
6002,3,1438.3,2500,0.991985828044296,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4988,2,34516.0,2118,0.93146459130785,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
7563,2,29795.0,3949,0.002105451874619396,Sin Acción (Cliente Estable),0,0
4837,0,2907.0,4390,0.0019438804041824482,Sin Acción (Cliente Estable),0,0
1791,0,3625.0,2616,0.037624986071623366,Sin Acción (Cliente Estable),0,0
742,3,6976.0,1217,0.03922365540591158,Sin Acción (Cliente Estable),0,0
7746,0,3422.0,4922,0.0038468515064841616,Sin Acción (Cliente Estable),0,0
9997,1,34516.0,15095,0.004690360642012104,Sin Acción (Cliente Estable),0,0
8396,2,17096.0,4231,0.04602454424162651,Sin Acción (Cliente Estable),0,0
3602,0,6111.0,4155,0.00406937717340114,Sin Acción (Cliente Estable),0,0
3281,3,1438.3,3966,0.07828042856880696,Sin Acción (Cliente Estable),0,0
2234,3,16317.0,2944,0.006210567885297635,Sin Acción (Cliente Estable),0,0
5137,3,1801.0,2252,0.9738916011330829,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4131,0,1438.3,4655,0.0015116503989477136,Sin Acción (Cliente Estable),0,0
1800,0,2066.0,1895,0.0935464787951899,Sin Acción (Cliente Estable),0,0
806,0,2229.0,1583,0.005531427189861312,Sin Acción (Cliente Estable),0,0
8205,0,7226.0,4653,0.0014929014983329383,Sin Acción (Cliente Estable),0,0
8511,0,3335.0,5321,0.003412194229906066,Sin Acción (Cliente Estable),0,0
4872,2,29715.0,2128,0.9833317368564644,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
5454,0,5905.0,4042,0.001935575054802222,Sin Acción (Cliente Estable),0,0
2147,2,17162.0,2457,0.0041759244601970716,Sin Acción (Cliente Estable),0,0
965,3,12938.0,1282,0.011484719674839166,Sin Acción (Cliente Estable),0,0
6678,3,12618.0,4768,0.0019917470884594983,Sin Acción (Cliente Estable),0,0
3283,3,12856.0,3364,0.053484591620173126,Sin Acción (Cliente Estable),0,0
5831,0,9881.0,4725,0.0018215392643050271,Sin Acción (Cliente Estable),0,0
8739,2,34516.0,7443,0.003650046989933476,Sin Acción (Cliente Estable),0,0
9704,1,32275.0,14917,0.007512976218012207,Sin Acción (Cliente Estable),0,0
3582,0,7478.0,4042,0.0020282130241595408,Sin Acción (Cliente Estable),0,0
4384,2,25991.0,2996,0.013751690492787624,Sin Acción (Cliente Estable),0,0
5576,3,6125.0,5481,0.08828709570311366,Sin Acción (Cliente Estable),0,0
3391,3,7738.0,4255,0.007842669724445396,Sin Acción (Cliente Estable),0,0
10125,3,5281.0,8395,0.9587982849334918,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3334,0,2421.0,2377,0.017990728076407572,Sin Acción (Cliente Estable),0,0
1121,0,10836.0,1293,0.005933582600120444,Sin Acción (Cliente Estable),0,0
8721,2,34516.0,7774,0.0022411981617632354,Sin Acción (Cliente Estable),0,0
438,2,23138.0,1612,0.004035703838828378,Sin Acción (Cliente Estable),0,0
8903,0,3608.0,4907,0.946192453905505,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
5939,0,2732.0,4702,0.003317337882798069,Sin Acción (Cliente Estable),0,0
40,2,32426.0,1109,0.9527846105049178,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
7335,0,2804.0,4357,0.0018368123284064563,Sin Acción (Cliente Estable),0,0
8572,0,7584.0,4783,0.0208280151536031,Sin Acción (Cliente Estable),0,0
2235,0,2109.0,2261,0.02925685272432299,Sin Acción (Cliente Estable),0,0
5113,2,25944.0,4442,0.0020717355772710937,Sin Acción (Cliente Estable),0,0
6986,3,1438.3,4596,0.002149978820627009,Sin Acción (Cliente Estable),0,0
9739,2,30543.0,7784,0.9447835685186552,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
9017,3,10908.0,4883,0.9736325509205184,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
172,3,3212.0,757,0.968996519396619,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3630,0,2797.0,3652,0.003593510452872392,Sin Acción (Cliente Estable),0,0
9895,1,3970.0,13697,0.0030217653817646534,Sin Acción (Cliente Estable),0,0
8170,3,1438.3,4528,0.0020970409610669436,Sin Acción (Cliente Estable),0,0
5768,3,8294.0,4136,0.0018515777430555588,Sin Acción (Cliente Estable),0,0
6604,2,23128.0,2050,0.21705592696404483,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
4334,2,33913.0,4160,0.0023036875410961635,Sin Acción (Cliente Estable),0,0
3321,3,9569.0,1724,0.9522053653839138,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
95,0,1709.0,1673,0.00561974356220146,Sin Acción (Cliente Estable),0,0
9839,1,11280.0,16237,0.002079933161097545,Sin Acción (Cliente Estable),0,0
7492,0,2245.0,4624,0.0015938399569467804,Sin Acción (Cliente Estable),0,0
1997,0,2797.0,1566,0.027534781623346646,Sin Acción (Cliente Estable),0,0
3810,3,1511.0,1329,0.21150475608214783,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
10118,1,9959.0,10310,0.7858683192219148,ALERTA PREMIUM: Francotirador (Contacto Humano / Condonación),1,1
1254,3,9671.0,2955,0.00908899733868421,Sin Acción (Cliente Estable),0,0
3429,2,34516.0,2681,0.05357478557055903,Sin Acción (Cliente Estable),0,0
6026,3,5576.0,4322,0.001978315712737759,Sin Acción (Cliente Estable),0,0
1445,3,1438.3,2144,0.16902848246554578,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
9536,1,3471.0,14381,0.004843821906097103,Sin Acción (Cliente Estable),0,0
9347,1,34516.0,13534,0.006460190590294174,Sin Acción (Cliente Estable),0,0
5320,0,2129.0,3655,0.0016063516493526476,Sin Acción (Cliente Estable),0,0
332,0,2569.0,1190,0.0025962822074337686,Sin Acción (Cliente Estable),0,0
7844,0,3786.0,5369,0.011176450541099975,Sin Acción (Cliente Estable),0,0
6289,0,4959.0,4286,0.002637876847134262,Sin Acción (Cliente Estable),0,0
5308,3,1451.0,3866,0.004817846391489687,Sin Acción (Cliente Estable),0,0
7146,3,16406.0,4075,0.0019419729886501213,Sin Acción (Cliente Estable),0,0
1518,2,21927.0,1946,0.0271653241376211,Sin Acción (Cliente Estable),0,0
1696,2,23539.0,1485,0.01597651824570877,Sin Acción (Cliente Estable),0,0
5669,3,16199.0,4254,0.0018527118433957915,Sin Acción (Cliente Estable),0,0
3066,0,12535.0,3283,0.0018378628564133038,Sin Acción (Cliente Estable),0,0
8781,0,4778.0,7590,0.027499851288761777,Sin Acción (Cliente Estable),0,0
4356,0,6798.0,4327,0.0036800468862928015,Sin Acción (Cliente Estable),0,0
5477,0,2758.0,5124,0.0016149189875332623,Sin Acción (Cliente Estable),0,0
9528,1,3220.0,13339,0.04393929316580377,Sin Acción (Cliente Estable),0,0
7921,3,1643.0,1754,0.6623411318905105,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9645,1,4380.0,17258,0.0034916240800638805,Sin Acción (Cliente Estable),0,0
1879,0,2523.0,2005,0.003157648546734397,Sin Acción (Cliente Estable),0,0
8588,1,16494.0,7761,0.004707006166958525,Sin Acción (Cliente Estable),0,0
1022,2,34516.0,1689,0.012403419309899332,Sin Acción (Cliente Estable),0,0
7052,3,10886.0,3488,0.004016336447388674,Sin Acción (Cliente Estable),0,0
540,0,12804.0,1101,0.4056878141823984,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
3254,0,13430.0,3717,0.0027178496871218955,Sin Acción (Cliente Estable),0,0
2843,0,2165.0,2651,0.0027892938613343905,Sin Acción (Cliente Estable),0,0
4943,0,1790.0,3539,0.018489373160803402,Sin Acción (Cliente Estable),0,0
5397,0,1691.0,2345,0.9622121197259526,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
5832,3,4534.0,4211,0.0022727317025654295,Sin Acción (Cliente Estable),0,0
223,0,2115.0,1223,0.01519088508195737,Sin Acción (Cliente Estable),0,0
642,0,2936.0,1572,0.004952242262649422,Sin Acción (Cliente Estable),0,0
3189,0,3518.0,4034,0.0020341290297802377,Sin Acción (Cliente Estable),0,0
7094,2,34516.0,3595,0.04596923095484257,Sin Acción (Cliente Estable),0,0
6619,0,2396.0,4569,0.0017421565425198404,Sin Acción (Cliente Estable),0,0
9996,0,4423.0,8935,0.11693649213498342,Sin Acción (Cliente Estable),0,1
7292,2,19360.0,3966,0.002123837114980119,Sin Acción (Cliente Estable),0,0
9964,1,10585.0,18484,0.002336263137551853,Sin Acción (Cliente Estable),0,0
4043,3,1469.0,4331,0.002405971044694896,Sin Acción (Cliente Estable),0,0
9243,1,19962.0,14703,0.014365818378032332,Sin Acción (Cliente Estable),0,0
6800,3,5005.0,5066,0.0027559181018146604,Sin Acción (Cliente Estable),0,0
8199,3,10533.0,2585,0.8108545378640379,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9350,1,34516.0,13633,0.0019069618198666242,Sin Acción (Cliente Estable),0,0
9433,1,11808.0,13751,0.006011101872036268,Sin Acción (Cliente Estable),0,0
6304,3,1670.0,2790,0.9853445743356779,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4273,3,8018.0,2409,0.9866767343925729,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7283,3,5452.0,4220,0.008909981863364403,Sin Acción (Cliente Estable),0,0
8860,0,7801.0,7561,0.0026146122071134224,Sin Acción (Cliente Estable),0,0
3793,3,12420.0,4422,0.0032107731912322727,Sin Acción (Cliente Estable),0,0
7262,0,3017.0,2096,0.9130190782320758,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
3244,3,5608.0,3829,0.00192733279979328,Sin Acción (Cliente Estable),0,0
1567,3,6361.0,1499,0.008888372728071643,Sin Acción (Cliente Estable),0,0
2262,2,34516.0,3072,0.0185756620357094,Sin Acción (Cliente Estable),0,0
3086,3,17161.0,1898,0.9288319702648997,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5641,0,2990.0,2265,0.8456675395757877,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
8233,0,3336.0,5577,0.001969248971758838,Sin Acción (Cliente Estable),0,0
2761,3,8208.0,3135,0.022387116886025012,Sin Acción (Cliente Estable),0,0
515,3,4256.0,1100,0.08975804521457398,Sin Acción (Cliente Estable),0,0
8456,0,3092.0,4797,0.001825896089785373,Sin Acción (Cliente Estable),0,0
9304,1,34516.0,12906,0.002918328044280459,Sin Acción (Cliente Estable),0,0
3078,3,1902.0,3731,0.033887452817349985,Sin Acción (Cliente Estable),0,0
8146,3,6314.0,2718,0.9478890006604485,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6131,3,2247.0,2615,0.984747314375937,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4994,0,1438.3,5098,0.014902019567032703,Sin Acción (Cliente Estable),0,0
3840,2,19366.0,3627,0.002215860959620411,Sin Acción (Cliente Estable),0,0
7014,0,2802.0,2371,0.9257385935576827,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
9248,1,3730.0,13997,0.003571786288255388,Sin Acción (Cliente Estable),0,0
4685,3,4402.0,3325,0.0016985172163876106,Sin Acción (Cliente Estable),0,0
6734,0,6720.0,5049,0.0018451127087045574,Sin Acción (Cliente Estable),0,0
6390,0,2308.0,4869,0.0018466744089906926,Sin Acción (Cliente Estable),0,0
4325,0,3570.0,3289,0.6036393733464641,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
8771,3,9959.0,4859,0.6092952044770927,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7193,3,1438.3,2316,0.9927157429673064,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3588,3,9576.0,2362,0.917727625844201,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1092,0,3452.0,1008,0.06306660685072185,Sin Acción (Cliente Estable),0,0
2961,0,4785.0,3651,0.011120446338768858,Sin Acción (Cliente Estable),0,0
1280,0,2899.0,1687,0.005739634760505657,Sin Acción (Cliente Estable),0,0
4800,0,2694.0,3366,0.005126919721191573,Sin Acción (Cliente Estable),0,0
8135,0,8204.0,4727,0.001922440231569305,Sin Acción (Cliente Estable),0,0
7963,0,2214.0,5084,0.0020218833224922845,Sin Acción (Cliente Estable),0,0
7113,3,9874.0,2446,0.9633324751454875,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8491,0,5400.0,4643,0.0017891829394224078,Sin Acción (Cliente Estable),0,0
9037,1,28307.0,9042,0.0034146800753358246,Sin Acción (Cliente Estable),0,0
4119,3,4555.0,3646,0.010404038657228663,Sin Acción (Cliente Estable),0,0
4672,0,2037.0,4574,0.0016035881484683225,Sin Acción (Cliente Estable),0,0
5069,3,5547.0,4585,0.0025965152198231577,Sin Acción (Cliente Estable),0,0
8183,3,10254.0,4258,0.0057795152732504325,Sin Acción (Cliente Estable),0,0
3851,3,4806.0,1771,0.9792212743172386,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
10048,3,9524.0,7527,0.8574298243330549,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5518,0,1793.0,3989,0.004312375427334045,Sin Acción (Cliente Estable),0,0
8679,0,2391.0,7649,0.0019258981358454426,Sin Acción (Cliente Estable),0,0
5679,0,2617.0,4400,0.0035342655741296856,Sin Acción (Cliente Estable),0,0
753,0,2187.0,2560,0.04450073662477939,Sin Acción (Cliente Estable),0,0
4778,0,9437.0,4715,0.0015850112372567489,Sin Acción (Cliente Estable),0,0
8071,0,2232.0,4185,0.0017813004567500878,Sin Acción (Cliente Estable),0,0
7504,0,1562.0,4574,0.003258778083788946,Sin Acción (Cliente Estable),0,0
3342,3,13824.0,4630,0.002605160603897907,Sin Acción (Cliente Estable),0,0
1168,3,8411.0,990,0.8694212795467202,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3533,3,1527.0,1877,0.9282061857103387,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6972,3,2012.0,3282,0.016901799455288018,Sin Acción (Cliente Estable),0,0
4876,0,2346.0,4116,0.0018531120689647025,Sin Acción (Cliente Estable),0,0
9256,1,19055.0,15091,0.007310470096424275,Sin Acción (Cliente Estable),0,0
9273,1,27670.0,13854,0.003289533259708735,Sin Acción (Cliente Estable),0,0
2699,0,2226.0,2660,0.008278606780451421,Sin Acción (Cliente Estable),0,0
2650,3,13131.0,1795,0.02520098415704288,Sin Acción (Cliente Estable),0,0
5617,3,6996.0,2384,0.9709868234347941,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6173,0,2902.0,4748,0.0023134678035421075,Sin Acción (Cliente Estable),0,0
2964,0,1911.0,1965,0.6003322223479439,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
5610,0,2092.0,5124,0.002079521851401009,Sin Acción (Cliente Estable),0,0
2783,0,2010.0,3625,0.0023807688338819298,Sin Acción (Cliente Estable),0,0
2140,3,14938.0,2248,0.034582640507842315,Sin Acción (Cliente Estable),0,0
6445,3,1438.3,3942,0.002057670868965522,Sin Acción (Cliente Estable),0,0
2268,0,4759.0,2903,0.009869466019714399,Sin Acción (Cliente Estable),0,0
7672,3,2228.0,2523,0.9872299037055472,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4152,0,4757.0,4220,0.0021619278195426214,Sin Acción (Cliente Estable),0,0
5893,3,1665.0,2748,0.9686284562011089,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8224,2,17999.0,4740,0.0017891829394224078,Sin Acción (Cliente Estable),0,0
8749,0,4477.0,4996,0.9472978308295434,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
375,2,18206.0,1439,0.003991459970151835,Sin Acción (Cliente Estable),0,0
4276,2,17811.0,3748,0.0017640237532404227,Sin Acción (Cliente Estable),0,0
662,0,3537.0,1605,0.13657246786961938,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
8403,3,1860.0,5109,0.09248189941562923,Sin Acción (Cliente Estable),0,0
8399,0,1622.0,4216,0.00294699184728488,Sin Acción (Cliente Estable),0,0
6046,2,18085.0,4583,0.0020631536293858354,Sin Acción (Cliente Estable),0,0
10094,1,7288.0,14873,0.006090538273324123,Sin Acción (Cliente Estable),0,0
1244,0,2096.0,1559,0.0038195485047374023,Sin Acción (Cliente Estable),0,0
1790,0,2001.0,1910,0.03222584817883742,Sin Acción (Cliente Estable),0,0
4810,2,18096.0,3880,0.006191268645350817,Sin Acción (Cliente Estable),0,0
2089,0,4430.0,3395,0.001660997070066851,Sin Acción (Cliente Estable),0,0
4339,3,15195.0,2631,0.9876605008433712,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7930,3,4209.0,5938,0.153883974051487,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
6398,3,1438.3,4323,0.002399645260980712,Sin Acción (Cliente Estable),0,0
5282,3,2423.0,4651,0.002796522384128943,Sin Acción (Cliente Estable),0,0
4432,0,10007.0,4309,0.0018867767914515032,Sin Acción (Cliente Estable),0,0
2965,3,8666.0,3593,0.0022963368349991358,Sin Acción (Cliente Estable),0,0
7766,0,1555.0,2252,0.45846343292440755,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
3176,2,16727.0,3511,0.0015778754154688055,Sin Acción (Cliente Estable),0,0
7441,3,1438.3,4528,0.0019971372264064066,Sin Acción (Cliente Estable),0,0
5952,3,3139.0,4892,0.002158160052378145,Sin Acción (Cliente Estable),0,0
2824,2,26988.0,3732,0.002277111435437174,Sin Acción (Cliente Estable),0,0
2399,0,5323.0,1783,0.009310908706192562,Sin Acción (Cliente Estable),0,0
1823,0,1640.0,3124,0.007854393730486941,Sin Acción (Cliente Estable),0,0
8861,1,6455.0,8001,0.002298670244697754,Sin Acción (Cliente Estable),0,0
6646,0,1438.3,3868,0.0016392712551567363,Sin Acción (Cliente Estable),0,0
8104,3,1530.0,5138,0.0019899769763257764,Sin Acción (Cliente Estable),0,0
6236,0,2256.0,4893,0.0018452158601346906,Sin Acción (Cliente Estable),0,0
2479,0,2111.0,2803,0.06107484198534269,Sin Acción (Cliente Estable),0,0
20,2,20979.0,1178,0.002407342473891248,Sin Acción (Cliente Estable),0,0
6894,3,5784.0,4173,0.002409422093878548,Sin Acción (Cliente Estable),0,0
569,2,34516.0,1215,0.007600074657741371,Sin Acción (Cliente Estable),0,0
7731,0,5814.0,3796,0.001713152478498262,Sin Acción (Cliente Estable),0,0
2231,0,2508.0,1607,0.008092248195092903,Sin Acción (Cliente Estable),0,0
9703,1,27514.0,12841,0.0019699755035087474,Sin Acción (Cliente Estable),0,0
7121,0,2901.0,4731,0.0033435868835111635,Sin Acción (Cliente Estable),0,0
9517,1,3821.0,15005,0.013358748538248059,Sin Acción (Cliente Estable),0,0
4492,3,1438.3,3560,0.0053462235250798865,Sin Acción (Cliente Estable),0,0
4890,0,4783.0,2870,0.10359729125371388,Sin Acción (Cliente Estable),0,0
8613,0,2384.0,3512,0.8526368764281781,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
6863,0,1561.0,4391,0.006861347659333267,Sin Acción (Cliente Estable),0,0
6833,3,8961.0,4408,0.0017891829394224078,Sin Acción (Cliente Estable),0,0
9087,3,11714.0,5366,0.45057979722681524,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7346,0,3424.0,4485,0.00675818279754867,Sin Acción (Cliente Estable),0,0
5436,3,10600.0,4586,0.004436371666202065,Sin Acción (Cliente Estable),0,0
2568,3,12007.0,2678,0.039412254482323314,Sin Acción (Cliente Estable),0,0
5479,0,2685.0,4625,0.0020561433514539973,Sin Acción (Cliente Estable),0,0
9500,1,5972.0,14227,0.0037938092708247524,Sin Acción (Cliente Estable),0,0
352,0,2355.0,1441,0.009046201444800128,Sin Acción (Cliente Estable),0,0
